trajet
Gare de Dijon-Ville - Gare de Paris-Bercy
Gare de Dijon-Ville - Gare de Paris-Gare-de-Lyon
Gare de Lyon-Part-Dieu - Gare de Sens
Gare de Lyon-Part-Dieu - Gare de Paris-Bercy
Gare de Dijon-Ville - Gare de Lyon-Part-Dieu
Gare de Lyon-Part-Dieu - Gare de Paris-Gare-de-Lyon
Gare de M̢con-Ville - Gare de Paris-Bercy
Gare de Dijon-Ville - Gare de M̢con-Ville
Gare de M̢con-Ville - Gare de Paris-Gare-de-Lyon
Gare de Lyon-Perrache - Gare de Paris-Bercy
Gare de Dijon-Ville - Gare de Lyon-Perrache
Gare de Lyon-Perrache - Gare de Paris-Gare-de-Lyon
Gare de Bourg-St-Maurice - Gare de Lyon-Part-Dieu
Gare de Bourg-St-Maurice - Gare de Bourgoin-Jallieu
Gare de Albertville - Gare de Bourgoin-Jallieu
Gare de Chamb̩ry-Chal.-les-Eaux - Gare de Lyon-Part-Dieu
Gare de Bourgoin-Jallieu - Gare de Chamb̩ry-Chal.-les-Eaux
Gare de La Chaux-de-Fonds - Gare de Morteau
Gare de Besan̤on-Viotte - Gare de La Chaux-de-Fonds
Gare de Besan̤on-Mouill̬re - Gare de La Chaux-de-Fonds
Gare de Pontarlier - Gare de Vallorbe-Cff
Gare de Frasne - Gare de Neuch̢tel
Gare de Neuch̢tel - Gare de Travers
Gare de Dole-Ville - Gare de Vallorbe-Cff
Gare de Frasne - Gare de Vallorbe-Cff
Gare de Del̩mont - Gare de Meroux
Gare de Delle - Gare de Del̩mont
Gare de Biel - Gare de Meroux
Gare de Biel - Gare de Delle
Gare de Lyon-Part-Dieu - Gare de Modane
Gare de Aix-les-Bains-le-Revard - Gare de Lyon-Part-Dieu
Gare de St-Gervais-L-B-Le-Fayet - Gare de Vallorcine
Gare de Chamonix-Mont-Blanc - Gare de Vallorcine
Gare de Chamonix-Mont-Blanc - Gare de St-Gervais-L-B-Le-Fayet
Gare de Aulnoye Aymeries - Gare de Mons
Gare de Courtrai/Kortrijk - Gare de Lille Flandres
Gare de Maubeuge - Gare de Namur
Gare de Lille Flandres - Gare de Tournai
Gare de Brive-la-Gaillarde - Gare de Ussel
Gare de Dijon-Ville - Gare de Nevers
Gare de Le Creusot - Gare de Montchanin
Gare de Nice-Ville - Gare de Tende
Gare de Breil-sur-Roya - Gare de Nice-Ville
Gare de Annemasse - Gare de Coppet
Gare de Decize - Gare de Nevers
Gare de Annemasse - Gare de Gen̬ve
Gare de Coppet - Gare de Evian-les-Bains
Gare de Coppet - Gare de Thonon-les-Bains
Gare de Annemasse - Gare de Thonon-les-Bains
Gare de Annecy - Gare de Gen̬ve
Gare de Annecy - Gare de Coppet
Gare de Coppet - Gare de La Roche-sur-Foron
Gare de Coppet - Gare de St-Gervais-L-B-Le-Fayet
Gare de Cluses (Hte-Savoie) - Gare de Coppet
Gare de Forbach - Gare de Metz-Ville
Gare de Bening - Gare de Metz-Ville
Bitche - Gare de Haguenau
Bitche - Gare de Niederbronn
Bitche-Camp - Gare de Niederbronn
Gare de Haguenau - Gare de Niederbronn
Bitche-Camp - Gare de Haguenau
Gare de Haguenau - Gare de Strasbourg
Gare de Haguenau - Gare de Wissembourg
Bouxwiller-Schattenmann - Haguenau-Moulin-Neuf.
Gare de Saverne - Niedermodern/Uberach
Gare de Ingwiller - Haguenau-Moulin-Neuf.
Dossenheim-(Mairie) - Haguenau-Moulin-Neuf.
Gare de Obermodern - Saverne-(Ht-Barr)
Gare de Ingwiller - Saverne-(Ht-Barr)
Gare de Saverne - Haguenau-Moulin-Neuf.
Bouxwiller-Babenhausen - Dossenheim-(Mairie)
Bouxwiller-Schattenmann - Niedermodern/Uberach
Bouxwiller-Schattenmann - Gare de Obermodern
Gare de Obermodern - Haguenau-Moulin-Neuf.
Gare de Obermodern - Gare de Saverne
Gare de Obermodern - Niedermodern/Uberach
Bouxwiller-Babenhausen - Niedermodern/Uberach
Dossenheim-(Mairie) - Gare de Obermodern
Gare de Saverne - Neuwiller-R.-Bouxwiller
Gare de Obermodern - Pfaffenhoffen-(Mairie).
Gare de Saverne - Pfaffenhoffen-(Mairie).
Gare de Strasbourg - Gare de S̩lestat
Gare de Benfeld - Gare de Strasbourg
Gare de Colmar - Gare de Raedersheim
Buswiller-Eglise - Gare de Mommenheim
Ettendorf-Pl,-de-L'ecol - Gare de Mommenheim
Ettendorf-(Angle-Pont) - Gare de Mommenheim
Bouxwiller-Babenhausen - Gare de Mommenheim
Gare de Diemeringen - Gare de Sarreguemines
Gare de Sarreguemines - Gare de Strasbourg
Gare de Diemeringen - Gare de Strasbourg
Gare de Strasbourg - Gare de Wingen-sur-Moder
Gare de Ingwiller - Reipertswiller-SP.
Gare de Ingwiller - Lichtenberg-(Eglise).
Gare de Saverne - Gare de Strasbourg
Gare de Lutzelbourg - Gare de Saverne
Gare de Kruth - Thann Arr̻t La Poste
Gare de Kruth - Gare de Mulhouse
Gare de Kruth - Gare de Thann
Gare de Kruth - Gare de Wesserling
Gare de Colmar - Gare de Metzeral
Gare de Cernay (Haut-Rhin) - Sewen-(Eglise)
Cernay-(Lyc̩e) - Sewen-(Eglise)
Gare de Basel-SBB - Gare de Mulhouse
Gare de Ingwiller - Saverne-(Lyc̩e-Verne)
Frohmuhl- (Lavoir) - Saverne-(Ht-Barr)
Frohmuhl- (Lavoir) - Gare de Saverne
Frohmuhl- (Lavoir) - Saverne-(Lyc̩e-Verne)
Gare de Saverne - Hattmatt-S.-Polyvalente
Hattmatt-S.-Polyvalente - Saverne-(Pl.-Dragons)
Hattmatt-S.-Polyvalente - Saverne-(Lyc̩e-Verne)
Hattmatt-S.-Polyvalente - Saverne-(Ht-Barr)
Gare de Herrlisheim (Bas-Rhin) - Gare de Strasbourg
Gare de Lauterbourg - Gare de Roeschwoog
Gare de Entzheim-A̩roport - Gare de Strasbourg
Gare de Barr - Gare de Molsheim
Gare de Molsheim - Gare de Strasbourg
Gare de Barr - Gare de Strasbourg
Gare de Molsheim - Gare de S̩lestat
Gare de Rothau - Gare de Strasbourg
Gare de Saales - Gare de Strasbourg
Gare de Altkirch - Gare de Mulhouse
Gare de Belfort-Ville - Gare de Mulhouse
Gare de Belfort-Ville - Gare de Montreux-Vieux
Gare de S̩lestat - Ribeauville-Gare-Routi̬
Gare de S̩lestat - Riquewihr-Poste
Gare de S̩lestat - Ste-Marie-/-Mines-Maire
Gare de St-Di̩-des-Vosges - Gare de S̩lestat
Gare de S̩lestat - Ste-Marie/-Ms-(-Th̢̩tre
Ste-Croix/Mines-Sq-de-G - S̬lestat-(Schwilgu̩)
Gare de S̩lestat - Ste-Marie-/-Ms-Pl-.CdG
Ste-Marie-/-Mines-Maire - S̬lestat-(Schwilgu̩)
Liepvre-(-R.-GUTH-) - S̬lestat-(Schwilgu̩)
Ste-Marie-/-Ms-Pl-.CdG - S̩lestat-(Schweisguth)
Gare de S̩lestat - Li̬pvre-(Rte-Vancelle)
Gare de Montlṳon-Ville - Gare de Vierzon
Laqueuille - Le-Mont-Dore-Gare
Gare de Clermont-Ferrand - Gare de Gannat
Gare de Gannat - Gare de Riom-Ch̢tel-Guyon
Gare de Aurillac - Gare de St-Denis-pr̬s-Martel
Gare de Aurillac - Gare de Capdenac
Gare de Montlṳon-Ville - Gare de Vichy
Gare de Clermont-Ferrand - Le-Mont-Dore-Gare
Gare de Clermont-Ferrand - Saint-Etienne-Chtx GR
Gare de Thiers - Saint-Etienne-Chtx GR
Gare de Clermont-Ferrand - Gare de Le Puy-en-Velay
Gare de Clermont-Ferrand - Gare de Montlṳon-Ville
Gare de Montlṳon-Ville - Gare de Riom-Ch̢tel-Guyon
Gare de Arvant - Gare de Aurillac
Gare de Moulins-sur-Allier - Gare de Vichy
Gare de Clermont-Ferrand - Gare de Thiers
Gare de Clermont-Ferrand - Gare de Volvic
Ancizes-St-Georges-Bour - Gare de Volvic
Gare de Montlṳon-Ville - Urcay-Hotel-du-Lyon-d'O
Gare de Montlṳon-Ville - Gare de St-Amand-Montrond-Orval
Gare de Thiers - Gare de Vertaizon
Gare de Montlṳon-Ville - St-Eloy
Gare de Lapeyrouse(Puy-de-D̫me) - St-Eloy-les-Mines-Lyc̩e
Ancizes-St-Georges-Bour - Gare de Clermont-Ferrand
Gare de Clermont-Ferrand - St-Gervais-Mairie
Gare de Clermont-Ferrand - Le Mont Dore Ski
Gare de Clermont-Ferrand - Gare de Vertaizon
Gare de Volvic - St-Eloy
Gare de Arvant - St-Flour-les-All̩es
Gare de Massiac-Blesle - St-Flour-les-All̩es
Gare de Arvant - Gare de St-Ch̩ly-d'Apcher
Gare de Clermont-Ferrand - Mauriac-Lyc̩e-Cortat
Gare de Lapeyrouse(Puy-de-D̫me) - St-Eloy
Gare de Clermont-Ferrand - Mauriac
Gare de Riom-Ch̢tel-Guyon - St-Gervais-Ch-LPA.
Gare de Montlṳon-Ville - St-Gervais-Ch-LPA.
Gare de Neussargues - Riom_Es_M_la_Poste.
Gare de Clermont-Ferrand - St-Flour-les-All̩es
Gare de Neussargues - Gare de St-Ch̩ly-d'Apcher
Gare de Neussargues - Gare de St-Flour-Chaudes-Aigues
Gare de St-Ch̩ly-d'Apcher - St-Flour-les-All̩es
Gare de Massiac-Blesle - Gare de St-Ch̩ly-d'Apcher
Gare de Volvic - Pontgibaud-Ville
Brioude-Lyc̩e-Lafayette - Gare de Brioude
Gare de Langeac - Gare de St-Georges-d'Aurac
Gare de Langeac - St-George-d'Aurac-Bourg
Gare de Brioude - Gare de Langeac
Gare de Brioude - Gare de Le Puy-en-Velay
Gare de Langeac - Gare de Le Puy-en-Velay
Gare de Le Puy-en-Velay - Gare de St-Georges-d'Aurac
Gare de Arvant - Gare de Le Puy-en-Velay
Gare de Le Puy-en-Velay - Saint-Etienne-Chtx GR
Gare de Le Puy-en-Velay - La Chaise-Dieu
Ambert - Gare de Le Puy-en-Velay
Ambert - Gare de Vichy
Gare de Pont-de-Dore - Gare de Vichy
Gare de Ussel - Laqueuille
Gare de Arvant - Gare de Issoire
Gare de Vic-le-Comte - Issoire-Lyc̩e-Deville
Gare de Issoire - Le-Breuil-sur-Couze-Lyc
Gare de Brioude - Gare de Issoire
Gare de Clermont-Ferrand - Gare de Ussel
Gare de Luzy(Ni̬vre) - Gare de Nevers
Gare de Cercy-la-Tour - Gare de Nevers
Gare de Autun - Gare de Etang
Gare de Autun - Gare de Le Creusot
Gare de Autun - Gare de Montchanin
Gare de Moulins-sur-Allier - Gare de Nevers
Gare de Nevers - Gare de St-Pierre-le-Mo��tier
Gare de Moulins-sur-Allier - Gare de Paray-le-Monial
Chauffailles-Gambetta - Gare de Digoin
Gare de Digoin - Gare de Lozanne
Gare de Louhans - Gare de Seurre
Gare de Bourg-en-Bresse - Gare de Seurre
Gare de Auxerre-St-Gervais - Gare de Avallon
Gare de Auxerre-St-Gervais - Gare de Clamecy
Gare de Auxerre-St-Gervais - Gare de Corbigny
Gare de Clamecy - Gare de Corbigny
Gare de Lorient - Gare de Quimperl̩
Ch̢teaubriant - Gare de Janz̩
Ch̢teaubriant - Gare de Retiers
Gare de Dinan - Gare de Dol
Gare de Valen̤ay - Lṳay-le-Male
Gare de Romorantin-Blanc-Argent - Gare de Salbris
Gare de Faubourg-d'Orl̩ans - Gare de Romorantin-Blanc-Argent
Gare de Faubourg-d'Orl̩ans - Gare de Valen̤ay
La Fert̩-sur-Chiers - Sedan-Place-Calonne
Gare de Ch̢lons-en-Champagne - Gare de Verdun
Gare de St-Dizier - Gare de Vitry-le-Fran̤ois
Gare de Joinville - Gare de St-Dizier
Gare de Chaumont - Gare de St-Dizier
Gare de Chaumont - Gare de Joinville
Gare de Chaumont - Langres-Gendarmerie
Gare de Chaumont - Gare de Troyes
Gare de Bar-sur-Aube - Juvancourt
Gare de Bar-sur-Aube - Gare de Troyes
Gare de Troyes - Gare de Vendeuvre (Aube)
Bayel-Eglise - Juvancourt
Gare de Chaumont - Gare de Vendeuvre (Aube)
Gare de Vendeuvre (Aube) - Juvancourt
Gare de Chaumont - Ville-sous-La-Fert̩
Bricon(la Poste) - Gare de Chaumont
Gare de St-Florentin-Vergigny - Gare de Troyes
Gare de Laroche-Migennes - Gare de Troyes
Gare de Romilly-sur-Seine - Gare de Troyes
Gare de Troyes - Payns Abri Savi̬res
Gare de Nogent-sur-Seine - Gare de Romilly-sur-Seine
Gare de Charleville-M̩zi̬res - Gare de Hirson
Gare de Fismes - Gare de Reims
Gare de Aillevillers - Gare de Belfort-Ville
Gare de Aillevillers - Gare de Lure
Gare de Besan̤on-Viotte - Gare de Morteau
Gare de Le Locle - Gare de Morteau
Gare de Le Valdahon - Gare de Morteau
Gare de Dole-Ville - Gare de Mouchard
Gare de Lons-le-Saunier - Gare de Mouchard
Gare de Mouchard - Gare de Poligny
Gare de Besan̤on-Viotte - Gare de Mouchard
Gare de Frasne - Gare de Pontarlier
Dompierre-Halte-Rout. - Gare de Pontarlier
Gare de Pontarlier - Les Granges-Narboz
Gare de Frasne - Jougne
Gare de Champagnole - Gare de Saint-Claude
Gare de Champagnole-PE-Victor - Gare de Dole-Ville
Gare de Andelot - Gare de Saint-Claude
Gare de Dole-Ville - Gare de Saint-Claude
Gare de Mouchard - Gare de Saint-Claude
Gare de Al̬s - Gare de N̨mes
Gare de La Bastide-St-Laurent - Gare de Langogne
Gare de Langogne - Gare de Mende
Gare de La Bastide-St-Laurent - Gare de Mende
Gare de Millau - Marvejols Place Chayla
Gare de Clermont-Ferrand - Gare de Mende
Gare de Le Puy-en-Velay - Gare de Marvejols
Gare de Mende - Gare de St-Ch̩ly-d'Apcher
Gare de La Bastide-St-Laurent - Gare de Marvejols
Gare de Mende - Marvejols Place Chayla
Gare de Carcassonne - Quillan
Gare de Carcassonne - Gare de Limoux
Gare de Limoux - Quillan
Gare de B̩darieux - Gare de B̩ziers
Gare de Gu̩ret - Gare de Montlṳon-Ville
Gare de Tulle - Gare de Ussel
Gare de Egletons - Gare de Tulle
Gare de Egletons - Gare de Meymac
Gare de Brive-la-Gaillarde - Gare de Egletons
Bort-les-Orgues - Gare de Ussel
Gare de Nancy-Ville - Mirecourt
Martigny-les-B-Thiebaut - V̩zelise Beauregard
Damblain Eglise - Gare de Nancy-Ville
Gare de Contrex̩ville - Gare de Nancy-Ville
Gare de Contrex̩ville - Mirecourt
Gare de Vittel - Mirecourt
Gare de Nancy-Ville - Martigny-les-B-Thiebaut
Gare de Nancy-Ville - Gare de Vittel
Gare de Nancy-Ville - Mirecourt (Lyc̩e Agric)
Gare de Bening - Gare de Sarreguemines
Bitche-Quartier-Driant - Gare de Bening
Gare de Charmes (Vosges) - Gare de Vittel
Gare de Charmes (Vosges) - Mirecourt
Gare de Charmes (Vosges) - Mirecourt (Lyc̩e Agric)
Igney (Centre) - Sarrebourg-LP-Messmer
Gare de Sarrebourg - Igney (Centre)
Gare de Longuyon - Gare de Longwy
Gare de Longuyon - Gare de Montm̩dy
Gare de Longuyon - Vezin-Carrefour
Gare de Morhange - Gare de Sarrebourg
Gare de Sarrebourg - Loudrefing
Gare de Morhange - Gare de R̩milly
Longuyon (Coll̬ge) - Vezin-Carrefour
Gare de Sarrebourg - St-Jean-de-Bassel-Eglis
Gare de Nancy-Ville - Gare de Neufch̢teau
F̩n̩trange (Gendarm.) - Sarrebourg-H̫pital
Loudrefing - Sarrebourg-LP-Messmer
Sarrebourg (Place Math) - St-Jean-de-Bassel-Eglis
Sarrebourg-LP-Messmer - St-Jean-de-Bassel-Eglis
Gare de Neufch̢teau - Gare de Toul
Gare de Toul - Neufchateau-Lp
Gare de Nancy-Ville - Neufchateau-Lp
Allamps-Esat - Gare de Toul
Creutzwald G.R. - Gare de Thionville
F̩n̩trange (Gendarm.) - Sarrebourg-LP-Messmer
Gare de St-Di̩-des-Vosges - Laveline-d-Bruy. Mairie
Gare de Epinal - Gare de St-Di̩-des-Vosges
Bruy̬res (Vosges) - Gare de Epinal
Bruy̬res (Vosges) - Gare de St-Di̩-des-Vosges
Bouzonville - Gare de Thionville
Gare de Epinal - Laveline-d-Bruy. Mairie
Gare de Thionville - K̩dange (Eglise)
Gare de Thionville - Hombourg (Chapelle)
Gare de Epinal - Saint-L̩onard Centre
Corcieux Le Conti - Gare de Epinal
Gare de Arches - Gare de St-Di̩-des-Vosges
Bruy̬res Chanzy Gare - Gare de Epinal
Gare de Arches - Gare de Epinal
Bruy̬res Chanzy Gare - Gare de St-Di̩-des-Vosges
Gare de Thionville - Perl Gare DB
Gare de Sarreguemines - Sarre-Union
Herbitzheim R. Hambach - Sarre-Union
Gare de Sarreguemines - Sarralbe Centre
Loudrefing - Sarrebourg (Place Math)
Herbitzheim Mairie - Sarre-Union
Gare de Sarrebourg - Gare de Sarreguemines
F̩n̩trange (Gendarm.) - Sarrebourg-Abri-Phalsbo
Gare de Sarreguemines - Sarrebourg (Place Math)
Berthelming-Mairie - Sarrebourg-Abri-Phalsbo
Gare de Metz-Ville - Gare de Nancy-Ville
Gare de Saverne - Sarralbe
Keskastel - Sarre-Union
Gare de Saverne - Sarre-Union
Bruy̬res (Vosges) - Saint-L̩onard Centre
Gare de Bar-le-Duc - Gare de Revigny
Gare de Charmes (Vosges) - Gare de Epinal
Gare de Conflans-Jarny - Gare de Pagny-sur-Moselle
Gare de Figeac - Gare de Gramat
Gare de Mazamet - Gare de Toulouse-Matabiau
Gare de Muret - Gare de Pau
Gare de Pau - Gare de Toulouse-Matabiau
Gare de Agen - Gare de Castelsarrasin
Gare de Longages-No̩ - St-Sulpice-sur-L̬ze
Gare de Montr̩jeau-Gourdan-Pol. - Luchon-Richelieu
Gare de Ax-les-Thermes - Gare de Toulouse-Matabiau
Gare de Ax-les-Thermes - Gare de Foix
Gare de Ax-les-Thermes - Gare de Pamiers
Gare de Montr̩jeau-Gourdan-Pol. - Luchon
Gare de Ax-les-Thermes - Latour de Carol
Gare de Foix - Gare de Pamiers
Gare de Souillac - Gare de St-Denis-pr̬s-Martel
Gare de Albi-Ville - Gare de Toulouse-Matabiau
Gare de Foix - Gare de Toulouse-Matabiau
Comines (France) - Gare de Lille Flandres
Gare de Lille Flandres - Wambrechies
Gare de Abbeville - Gare de Boulogne Ville
Gare de Abbeville - Gare de Rue
Gare de Lens - Gare de Lille Flandres
Gare de Avesnes - Gare de Hirson-Ecoles
Gare de Arras - Gare de Douai
Gare de Hazebrouck - Gare de Lille Flandres
Gare de Busigny - Gare de St Quentin
Gare de Calais Fr̩thun - Gare de Calais Ville
Gare de Coutances - Gare de Lison
Gare de Granville - Gare de Lison
Gare de Coutances - Gare de Granville
Gare de Coutances - Gare de Pontorson-Mt-St-Michel
Gare de Granville - Vire-Centre
Gare de Argentan - Gare de Flers
Bagnoles- Orne Egl.Mad. - Gare de Briouze
Bagnoles- Orne Egl.Mad. - Gare de Argentan
Gare de Alen̤on - Gare de Surdon
Gare de L'Aigle - Gare de Surdon
Gare de Dreux - Gare de L'Aigle
Gare de Lisieux - Gare de Trouville-Deauville
Gare de Dives-Cabourg - Gare de Trouville-Deauville
Gare de Caen - Gare de Rouen-Rive-Droite
Gare de Evreux - Normandie - Gare de Serquigny
Gare de Villedieu (Gare) - Le Mont St Michel
Gare de Granville - Gare de Rennes
Gare de Caen - Gare de Rennes
Gare de Br̩aut̩-Beuzeville - Gare de F̩camp
Gare de Mantes-la-Jolie - Gare de Rouen-Rive-Droite
Pont-Audemer-Gare-SNCF - Rouen-Gare-Routi̬re
Rouen-Gare-Routi̬re - Routot-Place-de-mairie
Bourg-Achard Champ de F - Pont-Audemer-Gare-SNCF
Gare de Nantes - Gare de St-Gilles-Croix-de-Vie
Gare de Cholet - Gare de Nantes
Gare de Cholet - Gare de Clisson
Gare de Albert - Gare de Amiens
Gare de Beauvais-Gare-SNCF - Gare de Creil
Gare de Hirson - Laon-Gare-Routi̬re-Poma
Gare de Compi̬gne - Gare de Rib̩court
Gare de Compi̬gne - Gare de St Quentin
Gare de Compi̬gne - Gare de Tergnier
Gare de Chatellerault - Gare de Poitiers
Gare de Mauz̩ - Gare de Niort
Gare de Niort - Gare de Priss̩-la-Charri̬re
Gare de Bressuire - Gare de Saumur
Gare de Bressuire - Gare de Thouars
Gare de La Roche-sur-Yon - Gare de Saumur
Gare de Chamb̩ry-Chal.-les-Eaux - Lyon-Part-Dieu-Gare-Rou
Gare de Annecy - Lyon-Part-Dieu-Gare-Rou
Gare de Aix-les-Bains-le-Revard - Gare de Annecy
Gare de Valence-TGV - Grenoble-Gare-Routi̬re
Gare de Chamb̩ry-Chal.-les-Eaux - Grenoble-Gare-Routi̬re
Grenoble-Gare-Routi̬re - Valence-Gare-Routi̬re
Grenoble-Gare-Routi̬re - Lyon-Part-Dieu-Gare-Rou
Gare de St-Andr̩-le-Gaz - Lyon-Perrache-Gare-Rout
Lyon-Part-Dieu-Gare-Rou - Saint-Etienne-Chtx GR
Gare de Lozanne - Gare de Lyon-Gorge-de-Loup
Gare de Lozanne - Lyon-St-Paul-Quai-Bondy
Lyon-Part-Dieu-Gare-Rou - Roanne-Gare-Routi̬re
Gare de Lozanne - Grandris-Centre
Gare de Lamure-sur-Azergues - Gare de Lozanne
Gare de Lozanne - Poule-Mairie
Gare de Lozanne - Gare de Paray-le-Monial
Bois-d'Oingt-Centre - Gare de Lozanne
Gare de Die - Valence-Gare-Routi̬re
Gare de Valence-TGV - Gare de Veynes-D̩voluy
Gare de Veynes-D̩voluy - Valence-Gare-Routi̬re
Gare de Luc-en-Diois - Valence-Gare-Routi̬re
Gare de Luc-en-Diois - Gare de Valence-TGV
Gare de Evian-les-Bains - Grenoble-Gare-Routi̬re
Saint-Etienne-Chtx GR - Valence-Gare-Routi̬re
Gare de Modane - Grenoble-Gare-Routi̬re
Gare de Annecy - Gare de Chamonix-Mont-Blanc
Annonay-Gare-Route - Grenoble-Gare-Routi̬re
Gare de St-Gervais-L-B-Le-Fayet - Grenoble-Gare-Routi̬re
Privas-Cours-du-Palais - Valence-Gare-Routi̬re
Gare de Annemasse - Grenoble-Gare-Routi̬re
Grenoble-Gare-Routi̬re - Mont̩limar-G-Routi̬re
Gare de Mo��tiers-Salins-Brides - Grenoble-Gare-Routi̬re
Gare de Chamb̩ry-Chal.-les-Eaux - Gare de Cluses (Hte-Savoie)
Gare de Bonneville - Lyon-Part-Dieu-Gare-Rou
Gare de Chamb̩ry-Chal.-les-Eaux - Gare de St-Gervais-L-B-Le-Fayet
Aubenas-Pl.-de-la-Paix - Grenoble-Gare-Routi̬re
Gare de Annemasse - Gare de Chamb̩ry-Chal.-les-Eaux
Gare de Chamb̩ry-Chal.-les-Eaux - Gare de Chamonix-Mont-Blanc
Gare de Annemasse - Gare de Evian-les-Bains
Grenoble-Gare-Routi̬re - Privas-Cours-du-Palais
Bourg-en-Bresse Gare R - Gare de Chamb̩ry-Chal.-les-Eaux
Gare de Oyonnax - Lyon-Part-Dieu-Gare-Rou
Gare de Chamb̩ry-Chal.-les-Eaux - Gare de Evian-les-Bains
Lyon-Part-Dieu-Gare-Rou - Morez Lyc̩e
Gare de Chamonix-Mont-Blanc - Lyon-Part-Dieu-Gare-Rou
Gare de Chamb̩ry-Chal.-les-Eaux - Gare de Thonon-les-Bains
Gare de Chamonix-Mont-Blanc - Grenoble-Gare-Routi̬re
Chamberry-Jacob - Gare de St-Gervais-L-B-Le-Fayet
Gare de Bonneville - Gare de Chamb̩ry-Chal.-les-Eaux
Gare de Bourg-St-Maurice - Grenoble-Gare-Routi̬re
Aubenas-Pl.-de-la-Paix - St-Martin-d'H̬res
Mont̩limar-G-Routi̬re - St-Martin-d'H̬res
Privas-Cours-du-Palais - St-Martin-d'H̬res
Annonay-Gare-Route - St-Martin-d'H̬res
Gare de Saint-Claude - Lyon-Part-Dieu-Gare-Rou
Gare de Bourgoin-Jallieu - Lyon-Part-Dieu-Gare-Rou
Gare de Bourg-St-Maurice - Gare de Chamb̩ry-Chal.-les-Eaux
Gare de Chamb̩ry-Chal.-les-Eaux - Gare de Pont-de-Beauvoisin
Gare de Thonon-les-Bains - Grenoble-Gare-Routi̬re
Gare de M̢con-Ville - Lyon-Part-Dieu-Gare-Rou
Gare de Diemeringen - Sarralbe Centre
Gare de Diemeringen - Sarre-Union
Gare de Dinan - Gare de St-Brieuc
Gare de Dinan - Gare de Lamballe
Gare de Franois - Gare de St-Vit
Gare de Auxonne - Gare de Villers-les-Pots
Gare de Dijon-Ville - Gare de Neuilly-l̬s-Dijon
